filepath,weather,terrain
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-145,-15,-140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-15,-15,-10.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-150,-15,-145.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-155,-15,-150.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-160,-15,-155.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-165,-15,-160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-170,-15,-165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-175,-15,-170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-180,-15,-175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-20,-15,-15.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-25,-15,-20.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-30,-15,-25.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-35,-15,-30.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-40,-15,-35.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-45,-15,-40.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-5,-15,0.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-50,-15,-45.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-55,-15,-50.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-60,-15,-55.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-65,-15,-60.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-70,-15,-65.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-75,-15,-70.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-80,-15,-75.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-85,-15,-80.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-90,-15,-85.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,-95,-15,-90.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,0,-15,5.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,10,-15,15.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,100,-15,105.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,105,-15,110.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,110,-15,115.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,115,-15,120.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,120,-15,125.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,125,-15,130.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,130,-15,135.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,135,-15,140.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,140,-15,145.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,145,-15,150.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,15,-15,20.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,150,-15,155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,155,-15,160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,160,-15,165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,165,-15,170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,170,-15,175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,175,-15,180.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,20,-15,25.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,25,-15,30.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,30,-15,35.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,35,-15,40.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,40,-15,45.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,45,-15,50.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,5,-15,10.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,50,-15,55.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,55,-15,60.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,60,-15,65.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,65,-15,70.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,70,-15,75.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,75,-15,80.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,80,-15,85.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,85,-15,90.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,90,-15,95.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-20,95,-15,100.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-10,-20,-5.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-100,-20,-95.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-105,-20,-100.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-110,-20,-105.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-115,-20,-110.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-120,-20,-115.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-125,-20,-120.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-130,-20,-125.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-135,-20,-130.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-140,-20,-135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-145,-20,-140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-15,-20,-10.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-150,-20,-145.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-155,-20,-150.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-160,-20,-155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-165,-20,-160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-170,-20,-165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-175,-20,-170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-180,-20,-175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-20,-20,-15.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-25,-20,-20.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-30,-20,-25.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-35,-20,-30.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-40,-20,-35.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-45,-20,-40.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-5,-20,0.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-50,-20,-45.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-55,-20,-50.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-60,-20,-55.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-65,-20,-60.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-70,-20,-65.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-75,-20,-70.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-80,-20,-75.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-85,-20,-80.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-90,-20,-85.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,-95,-20,-90.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,0,-20,5.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,10,-20,15.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,100,-20,105.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,105,-20,110.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,110,-20,115.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,115,-20,120.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,120,-20,125.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,125,-20,130.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,130,-20,135.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,135,-20,140.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,140,-20,145.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,145,-20,150.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,15,-20,20.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,150,-20,155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,155,-20,160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,160,-20,165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,165,-20,170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,170,-20,175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,175,-20,180.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,20,-20,25.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,25,-20,30.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,30,-20,35.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,35,-20,40.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,40,-20,45.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,45,-20,50.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,5,-20,10.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,50,-20,55.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,55,-20,60.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,60,-20,65.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,65,-20,70.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,70,-20,75.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,75,-20,80.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,80,-20,85.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,85,-20,90.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,90,-20,95.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-25,95,-20,100.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-10,-25,-5.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-100,-25,-95.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-105,-25,-100.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-110,-25,-105.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-115,-25,-110.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-120,-25,-115.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-125,-25,-120.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-130,-25,-125.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-135,-25,-130.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-140,-25,-135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-145,-25,-140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-15,-25,-10.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-150,-25,-145.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-155,-25,-150.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-160,-25,-155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-165,-25,-160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-170,-25,-165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_-30,-175,-25,-170.png",cloudy,water
